survey,year,species,biomass,cv
BTS_fall_allbox_effic1,102,Green_halibut,840207.5929236677,0.1
BTS_fall_allbox_effic1,103,Green_halibut,871254.0169156761,0.1
BTS_fall_allbox_effic1,104,Green_halibut,843053.0735364683,0.1
BTS_fall_allbox_effic1,105,Green_halibut,1125231.077808443,0.1
BTS_fall_allbox_effic1,106,Green_halibut,958645.852278983,0.1
BTS_fall_allbox_effic1,107,Green_halibut,901501.2093674409,0.1
BTS_fall_allbox_effic1,108,Green_halibut,799975.4335804621,0.1
BTS_fall_allbox_effic1,109,Green_halibut,829346.0315877451,0.1
BTS_fall_allbox_effic1,110,Green_halibut,953444.9705606478,0.1
BTS_fall_allbox_effic1,111,Green_halibut,737357.909895872,0.1
BTS_fall_allbox_effic1,112,Green_halibut,884421.9508656234,0.1
BTS_fall_allbox_effic1,113,Green_halibut,807061.3429678277,0.1
BTS_fall_allbox_effic1,114,Green_halibut,983382.2346224838,0.1
BTS_fall_allbox_effic1,115,Green_halibut,932237.5317062865,0.1
BTS_fall_allbox_effic1,116,Green_halibut,904261.5530351783,0.1
BTS_fall_allbox_effic1,117,Green_halibut,763924.1434204462,0.1
BTS_fall_allbox_effic1,118,Green_halibut,984624.6842922837,0.1
BTS_fall_allbox_effic1,119,Green_halibut,812651.8843626454,0.1
BTS_fall_allbox_effic1,120,Green_halibut,915080.3741516053,0.1
BTS_fall_allbox_effic1,121,Green_halibut,901201.0812769267,0.1
BTS_fall_allbox_effic1,122,Green_halibut,1003368.3997592698,0.1
BTS_fall_allbox_effic1,123,Green_halibut,872778.1687348144,0.1
BTS_fall_allbox_effic1,124,Green_halibut,767716.5289061703,0.1
BTS_fall_allbox_effic1,125,Green_halibut,737750.1588016871,0.1
BTS_fall_allbox_effic1,126,Green_halibut,870696.7828162061,0.1
BTS_fall_allbox_effic1,127,Green_halibut,850088.2727922817,0.1
BTS_fall_allbox_effic1,128,Green_halibut,948234.4550293129,0.1
BTS_fall_allbox_effic1,129,Green_halibut,920536.6857392556,0.1
BTS_fall_allbox_effic1,130,Green_halibut,807334.7393695939,0.1
BTS_fall_allbox_effic1,131,Green_halibut,738709.4764895568,0.1
BTS_fall_allbox_effic1,132,Green_halibut,909377.6699858039,0.1
BTS_fall_allbox_effic1,133,Green_halibut,859259.2074120848,0.1
BTS_fall_allbox_effic1,134,Green_halibut,803054.4512057824,0.1
BTS_fall_allbox_effic1,135,Green_halibut,840134.3438184926,0.1
BTS_fall_allbox_effic1,136,Green_halibut,1073969.8520778178,0.1
BTS_fall_allbox_effic1,137,Green_halibut,915162.6746521406,0.1
BTS_fall_allbox_effic1,138,Green_halibut,831128.4477343326,0.1
BTS_fall_allbox_effic1,139,Green_halibut,879864.7476925307,0.1
BTS_fall_allbox_effic1,140,Green_halibut,1097304.688781111,0.1
BTS_fall_allbox_effic1,141,Green_halibut,889096.5098451962,0.1
BTS_fall_allbox_effic1,142,Green_halibut,940547.6751450266,0.1
BTS_fall_allbox_effic1,143,Green_halibut,700527.4889332224,0.1
BTS_fall_allbox_effic1,144,Green_halibut,834199.5377407488,0.1
BTS_fall_allbox_effic1,1,Haddock,219409.42342949068,0.1
BTS_fall_allbox_effic1,2,Haddock,323114.78261567914,0.1
BTS_fall_allbox_effic1,3,Haddock,393903.39763431816,0.1
BTS_fall_allbox_effic1,4,Haddock,434149.36246494827,0.1
BTS_fall_allbox_effic1,5,Haddock,502531.318533853,0.1
BTS_fall_allbox_effic1,6,Haddock,626281.3788036063,0.1
BTS_fall_allbox_effic1,7,Haddock,460547.96179051156,0.1
BTS_fall_allbox_effic1,8,Haddock,532781.3137712815,0.1
BTS_fall_allbox_effic1,9,Haddock,438708.9719464349,0.1
BTS_fall_allbox_effic1,10,Haddock,520917.01256240153,0.1
BTS_fall_allbox_effic1,11,Haddock,527073.2538528977,0.1
BTS_fall_allbox_effic1,12,Haddock,532950.1995683758,0.1
BTS_fall_allbox_effic1,13,Haddock,509897.13029400195,0.1
BTS_fall_allbox_effic1,14,Haddock,515448.0567908612,0.1
BTS_fall_allbox_effic1,15,Haddock,463414.32353815436,0.1
BTS_fall_allbox_effic1,16,Haddock,299030.45194692287,0.1
BTS_fall_allbox_effic1,17,Haddock,248316.24944110936,0.1
BTS_fall_allbox_effic1,18,Haddock,221828.8498207122,0.1
BTS_fall_allbox_effic1,19,Haddock,127045.74400746182,0.1
BTS_fall_allbox_effic1,20,Haddock,113584.93529636246,0.1
BTS_fall_allbox_effic1,21,Haddock,99334.05800041794,0.1
BTS_fall_allbox_effic1,22,Haddock,79380.71723054376,0.1
BTS_fall_allbox_effic1,23,Haddock,74902.57211980436,0.1
BTS_fall_allbox_effic1,24,Haddock,78090.09878219292,0.1
BTS_fall_allbox_effic1,25,Haddock,65552.21887137218,0.1
BTS_fall_allbox_effic1,26,Haddock,79389.70540666141,0.1
BTS_fall_allbox_effic1,27,Haddock,93235.23751116364,0.1
BTS_fall_allbox_effic1,28,Haddock,129693.85363196074,0.1
BTS_fall_allbox_effic1,29,Haddock,138556.820741123,0.1
BTS_fall_allbox_effic1,30,Haddock,146715.5160539246,0.1
BTS_fall_allbox_effic1,31,Haddock,109597.6318611827,0.1
BTS_fall_allbox_effic1,32,Haddock,96180.01617486078,0.1
BTS_fall_allbox_effic1,33,Haddock,56647.980724803274,0.1
BTS_fall_allbox_effic1,34,Haddock,112769.46680175167,0.1
BTS_fall_allbox_effic1,35,Haddock,451063.88052467554,0.1
BTS_fall_allbox_effic1,36,Haddock,520774.8453564886,0.1
BTS_fall_allbox_effic1,37,Haddock,536439.7717899058,0.1
BTS_fall_allbox_effic1,38,Haddock,611563.2293182147,0.1
BTS_fall_allbox_effic1,39,Haddock,636131.6325992409,0.1
BTS_fall_allbox_effic1,40,Haddock,348491.24747304694,0.1
BTS_fall_allbox_effic1,41,Haddock,262197.13125662174,0.1
BTS_fall_allbox_effic1,42,Haddock,213508.21292747164,0.1
BTS_fall_allbox_effic1,43,Haddock,176787.64686685303,0.1
BTS_fall_allbox_effic1,44,Haddock,198299.0895222908,0.1
BTS_fall_allbox_effic1,45,Haddock,222535.46940130953,0.1
BTS_fall_allbox_effic1,46,Haddock,249268.94730090245,0.1
BTS_fall_allbox_effic1,47,Haddock,247114.37263613316,0.1
BTS_fall_allbox_effic1,48,Haddock,290574.4713828476,0.1
BTS_fall_allbox_effic1,49,Haddock,328923.8311827763,0.1
BTS_fall_allbox_effic1,50,Haddock,523053.61140909855,0.1
BTS_fall_allbox_effic1,51,Haddock,501307.7790719054,0.1
BTS_fall_allbox_effic1,52,Haddock,742749.5185914775,0.1
BTS_fall_allbox_effic1,53,Haddock,751024.3077472496,0.1
BTS_fall_allbox_effic1,54,Haddock,958280.2984763006,0.1
BTS_fall_allbox_effic1,55,Haddock,551446.797016687,0.1
BTS_fall_allbox_effic1,56,Haddock,529383.0425744279,0.1
BTS_fall_allbox_effic1,57,Haddock,343162.33420815057,0.1
BTS_fall_allbox_effic1,58,Haddock,323946.1554378119,0.1
BTS_fall_allbox_effic1,59,Haddock,340225.94446082826,0.1
BTS_fall_allbox_effic1,60,Haddock,368303.7451310521,0.1
BTS_fall_allbox_effic1,61,Haddock,409046.1500787936,0.1
BTS_fall_allbox_effic1,62,Haddock,462794.0998325744,0.1
BTS_fall_allbox_effic1,63,Haddock,449282.80987487215,0.1
BTS_fall_allbox_effic1,64,Haddock,434961.2154893576,0.1
BTS_fall_allbox_effic1,65,Haddock,772093.3044015747,0.1
BTS_fall_allbox_effic1,66,Haddock,847028.3185222755,0.1
BTS_fall_allbox_effic1,67,Haddock,965389.2871174983,0.1
BTS_fall_allbox_effic1,68,Haddock,893940.3429343313,0.1
BTS_fall_allbox_effic1,69,Haddock,1007215.4105750228,0.1
BTS_fall_allbox_effic1,70,Haddock,749492.363752246,0.1
BTS_fall_allbox_effic1,71,Haddock,695855.8533699361,0.1
BTS_fall_allbox_effic1,72,Haddock,656861.0816172508,0.1
BTS_fall_allbox_effic1,73,Haddock,482573.2140188744,0.1
BTS_fall_allbox_effic1,74,Haddock,512412.8128177483,0.1
BTS_fall_allbox_effic1,75,Haddock,573767.8412608207,0.1
BTS_fall_allbox_effic1,76,Haddock,1131435.9597528882,0.1
BTS_fall_allbox_effic1,77,Haddock,1526912.5008913423,0.1
BTS_fall_allbox_effic1,78,Haddock,1599344.046587387,0.1
BTS_fall_allbox_effic1,79,Haddock,1448252.149760745,0.1
BTS_fall_allbox_effic1,80,Haddock,1357397.7501654117,0.1
BTS_fall_allbox_effic1,81,Haddock,1152617.592898195,0.1
BTS_fall_allbox_effic1,82,Haddock,922627.5746059574,0.1
BTS_fall_allbox_effic1,83,Haddock,1042689.6462285786,0.1
BTS_fall_allbox_effic1,84,Haddock,808061.9509073487,0.1
BTS_fall_allbox_effic1,85,Haddock,769792.5105401219,0.1
BTS_fall_allbox_effic1,86,Haddock,661535.3690440636,0.1
BTS_fall_allbox_effic1,87,Haddock,592115.9941244945,0.1
BTS_fall_allbox_effic1,88,Haddock,493748.24543475045,0.1
BTS_fall_allbox_effic1,89,Haddock,673293.285339425,0.1
BTS_fall_allbox_effic1,90,Haddock,655568.6509940438,0.1
BTS_fall_allbox_effic1,91,Haddock,730607.4773980761,0.1
BTS_fall_allbox_effic1,92,Haddock,676923.4041545354,0.1
BTS_fall_allbox_effic1,93,Haddock,647217.6804162567,0.1
BTS_fall_allbox_effic1,94,Haddock,488539.7784724247,0.1
BTS_fall_allbox_effic1,95,Haddock,478299.0814011871,0.1
BTS_fall_allbox_effic1,96,Haddock,485199.68024256214,0.1
BTS_fall_allbox_effic1,97,Haddock,367636.3925919358,0.1
BTS_fall_allbox_effic1,98,Haddock,356013.41364726744,0.1
BTS_fall_allbox_effic1,99,Haddock,364788.61375177355,0.1
BTS_fall_allbox_effic1,100,Haddock,321948.15082432545,0.1
BTS_fall_allbox_effic1,101,Haddock,243346.15665510617,0.1
BTS_fall_allbox_effic1,102,Haddock,302999.4739863042,0.1
BTS_fall_allbox_effic1,103,Haddock,268634.9778002108,0.1
BTS_fall_allbox_effic1,104,Haddock,222105.15201208563,0.1
BTS_fall_allbox_effic1,105,Haddock,267323.33409340784,0.1
BTS_fall_allbox_effic1,106,Haddock,242324.6429832343,0.1
BTS_fall_allbox_effic1,107,Haddock,233178.15006949293,0.1
BTS_fall_allbox_effic1,108,Haddock,242499.39917591578,0.1
BTS_fall_allbox_effic1,109,Haddock,251198.27389640294,0.1
BTS_fall_allbox_effic1,110,Haddock,260601.2767577035,0.1
BTS_fall_allbox_effic1,111,Haddock,377295.1245616628,0.1
BTS_fall_allbox_effic1,112,Haddock,556977.1858185752,0.1
BTS_fall_allbox_effic1,113,Haddock,789967.4650183112,0.1
BTS_fall_allbox_effic1,114,Haddock,831132.5640605255,0.1
BTS_fall_allbox_effic1,115,Haddock,756740.0602717727,0.1
BTS_fall_allbox_effic1,116,Haddock,760167.7824311084,0.1
BTS_fall_allbox_effic1,117,Haddock,758640.5525477267,0.1
BTS_fall_allbox_effic1,118,Haddock,834216.7262707992,0.1
BTS_fall_allbox_effic1,119,Haddock,547999.7276800232,0.1
BTS_fall_allbox_effic1,120,Haddock,684878.7756456381,0.1
BTS_fall_allbox_effic1,121,Haddock,647935.6826826659,0.1
BTS_fall_allbox_effic1,122,Haddock,591872.8838775157,0.1
BTS_fall_allbox_effic1,123,Haddock,627872.6662308532,0.1
BTS_fall_allbox_effic1,124,Haddock,672836.6380791011,0.1
BTS_fall_allbox_effic1,125,Haddock,669418.8039250744,0.1
BTS_fall_allbox_effic1,126,Haddock,736603.8481599822,0.1
BTS_fall_allbox_effic1,127,Haddock,827347.5441132833,0.1
BTS_fall_allbox_effic1,128,Haddock,881295.0623046692,0.1
BTS_fall_allbox_effic1,129,Haddock,824286.0454036258,0.1
BTS_fall_allbox_effic1,130,Haddock,779735.7229019395,0.1
BTS_fall_allbox_effic1,131,Haddock,769300.5800211565,0.1
BTS_fall_allbox_effic1,132,Haddock,672053.6385048113,0.1
BTS_fall_allbox_effic1,133,Haddock,770276.0536914726,0.1
BTS_fall_allbox_effic1,134,Haddock,951196.3611297349,0.1
BTS_fall_allbox_effic1,135,Haddock,898661.6367227825,0.1
BTS_fall_allbox_effic1,136,Haddock,941140.252572349,0.1
BTS_fall_allbox_effic1,137,Haddock,1049330.0718108758,0.1
BTS_fall_allbox_effic1,138,Haddock,1018674.2723332284,0.1
BTS_fall_allbox_effic1,139,Haddock,940093.776170106,0.1
BTS_fall_allbox_effic1,140,Haddock,1173585.4414037988,0.1
BTS_fall_allbox_effic1,141,Haddock,1299761.194393369,0.1
BTS_fall_allbox_effic1,142,Haddock,1183615.3866712672,0.1
BTS_fall_allbox_effic1,143,Haddock,1347010.7184093844,0.1
BTS_fall_allbox_effic1,144,Haddock,1257502.1407805672,0.1
BTS_fall_allbox_effic1,1,Long_rough_dab,126059.39363038352,0.1
BTS_fall_allbox_effic1,2,Long_rough_dab,188971.88004957463,0.1
BTS_fall_allbox_effic1,3,Long_rough_dab,281727.2773342059,0.1
BTS_fall_allbox_effic1,4,Long_rough_dab,302114.181777228,0.1
BTS_fall_allbox_effic1,5,Long_rough_dab,299102.6853471191,0.1
BTS_fall_allbox_effic1,6,Long_rough_dab,350056.4751135345,0.1
BTS_fall_allbox_effic1,7,Long_rough_dab,385463.1618535907,0.1
BTS_fall_allbox_effic1,8,Long_rough_dab,477920.99567678786,0.1
BTS_fall_allbox_effic1,9,Long_rough_dab,520397.5212839013,0.1
BTS_fall_allbox_effic1,10,Long_rough_dab,449214.326823444,0.1
BTS_fall_allbox_effic1,11,Long_rough_dab,513567.3700586205,0.1
BTS_fall_allbox_effic1,12,Long_rough_dab,553607.3506485731,0.1
BTS_fall_allbox_effic1,13,Long_rough_dab,628583.452946891,0.1
BTS_fall_allbox_effic1,14,Long_rough_dab,751705.5096725033,0.1
BTS_fall_allbox_effic1,15,Long_rough_dab,717205.8314856566,0.1
BTS_fall_allbox_effic1,16,Long_rough_dab,936187.9439470059,0.1
BTS_fall_allbox_effic1,17,Long_rough_dab,798498.744766369,0.1
BTS_fall_allbox_effic1,18,Long_rough_dab,867375.7937181633,0.1
BTS_fall_allbox_effic1,19,Long_rough_dab,876543.9348060128,0.1
BTS_fall_allbox_effic1,20,Long_rough_dab,1136421.2377979506,0.1
BTS_fall_allbox_effic1,21,Long_rough_dab,1058166.4642288927,0.1
BTS_fall_allbox_effic1,22,Long_rough_dab,1135727.5231642039,0.1
BTS_fall_allbox_effic1,23,Long_rough_dab,1230257.4845243294,0.1
BTS_fall_allbox_effic1,24,Long_rough_dab,1060482.7799149118,0.1
BTS_fall_allbox_effic1,25,Long_rough_dab,1209203.0068635198,0.1
BTS_fall_allbox_effic1,26,Long_rough_dab,1277458.6668222048,0.1
BTS_fall_allbox_effic1,27,Long_rough_dab,1419938.6792594495,0.1
BTS_fall_allbox_effic1,28,Long_rough_dab,1216874.4004833514,0.1
BTS_fall_allbox_effic1,29,Long_rough_dab,1488156.261665467,0.1
BTS_fall_allbox_effic1,30,Long_rough_dab,1196086.9257101845,0.1
BTS_fall_allbox_effic1,31,Long_rough_dab,1729196.6887138942,0.1
BTS_fall_allbox_effic1,32,Long_rough_dab,1712962.627298882,0.1
BTS_fall_allbox_effic1,33,Long_rough_dab,1671440.9037468554,0.1
BTS_fall_allbox_effic1,34,Long_rough_dab,1314211.5910194397,0.1
BTS_fall_allbox_effic1,35,Long_rough_dab,1638479.8902606561,0.1
BTS_fall_allbox_effic1,36,Long_rough_dab,1510191.6600223174,0.1
BTS_fall_allbox_effic1,37,Long_rough_dab,1645979.5348966527,0.1
BTS_fall_allbox_effic1,38,Long_rough_dab,1753296.173486574,0.1
BTS_fall_allbox_effic1,39,Long_rough_dab,1761960.8038869826,0.1
BTS_fall_allbox_effic1,40,Long_rough_dab,1686866.2289566689,0.1
BTS_fall_allbox_effic1,41,Long_rough_dab,1444019.8613874756,0.1
BTS_fall_allbox_effic1,42,Long_rough_dab,1585328.118578747,0.1
BTS_fall_allbox_effic1,43,Long_rough_dab,1724420.4900991092,0.1
BTS_fall_allbox_effic1,44,Long_rough_dab,1805237.0207025933,0.1
BTS_fall_allbox_effic1,45,Long_rough_dab,1620527.411635788,0.1
BTS_fall_allbox_effic1,46,Long_rough_dab,1818873.1160413655,0.1
BTS_fall_allbox_effic1,47,Long_rough_dab,1587920.8516586057,0.1
BTS_fall_allbox_effic1,48,Long_rough_dab,1650999.6412614458,0.1
BTS_fall_allbox_effic1,49,Long_rough_dab,1657954.8015722036,0.1
BTS_fall_allbox_effic1,50,Long_rough_dab,1485976.4387319179,0.1
BTS_fall_allbox_effic1,51,Long_rough_dab,1701053.3399990625,0.1
BTS_fall_allbox_effic1,52,Long_rough_dab,1360913.1260748121,0.1
BTS_fall_allbox_effic1,53,Long_rough_dab,1308657.523181701,0.1
BTS_fall_allbox_effic1,54,Long_rough_dab,1407239.039908624,0.1
BTS_fall_allbox_effic1,55,Long_rough_dab,1598758.8684359198,0.1
BTS_fall_allbox_effic1,56,Long_rough_dab,1493556.7267626664,0.1
BTS_fall_allbox_effic1,57,Long_rough_dab,1863055.8531017222,0.1
BTS_fall_allbox_effic1,58,Long_rough_dab,1539732.502973387,0.1
BTS_fall_allbox_effic1,59,Long_rough_dab,1728069.034623887,0.1
BTS_fall_allbox_effic1,60,Long_rough_dab,1980660.7977350573,0.1
BTS_fall_allbox_effic1,61,Long_rough_dab,1405781.0687691586,0.1
BTS_fall_allbox_effic1,62,Long_rough_dab,1485232.0527485565,0.1
BTS_fall_allbox_effic1,63,Long_rough_dab,1530721.619635487,0.1
BTS_fall_allbox_effic1,64,Long_rough_dab,1428260.6546839662,0.1
BTS_fall_allbox_effic1,65,Long_rough_dab,1684711.201829246,0.1
BTS_fall_allbox_effic1,66,Long_rough_dab,1714927.7367436434,0.1
BTS_fall_allbox_effic1,67,Long_rough_dab,1495247.798485684,0.1
BTS_fall_allbox_effic1,68,Long_rough_dab,1712794.9951705837,0.1
BTS_fall_allbox_effic1,69,Long_rough_dab,1559770.4942606243,0.1
BTS_fall_allbox_effic1,70,Long_rough_dab,1676527.1089763031,0.1
BTS_fall_allbox_effic1,71,Long_rough_dab,1651184.3874766184,0.1
BTS_fall_allbox_effic1,72,Long_rough_dab,1483971.7032172899,0.1
BTS_fall_allbox_effic1,73,Long_rough_dab,1579884.1282452391,0.1
BTS_fall_allbox_effic1,74,Long_rough_dab,1612741.7982499946,0.1
BTS_fall_allbox_effic1,75,Long_rough_dab,1528642.9748777258,0.1
BTS_fall_allbox_effic1,76,Long_rough_dab,1762842.984395649,0.1
BTS_fall_allbox_effic1,77,Long_rough_dab,1397083.5862115966,0.1
BTS_fall_allbox_effic1,78,Long_rough_dab,1684535.6497189403,0.1
BTS_fall_allbox_effic1,79,Long_rough_dab,1260988.1956705227,0.1
BTS_fall_allbox_effic1,80,Long_rough_dab,1820500.9758434533,0.1
BTS_fall_allbox_effic1,81,Long_rough_dab,1359227.8574653505,0.1
BTS_fall_allbox_effic1,82,Long_rough_dab,1733568.0585426362,0.1
BTS_fall_allbox_effic1,83,Long_rough_dab,1509887.0753839004,0.1
BTS_fall_allbox_effic1,84,Long_rough_dab,1675857.734940641,0.1
BTS_fall_allbox_effic1,85,Long_rough_dab,1452857.6710564224,0.1
BTS_fall_allbox_effic1,86,Long_rough_dab,1480886.0086685526,0.1
BTS_fall_allbox_effic1,87,Long_rough_dab,1341680.7585614405,0.1
BTS_fall_allbox_effic1,88,Long_rough_dab,1748275.0467603868,0.1
BTS_fall_allbox_effic1,89,Long_rough_dab,1694568.662267932,0.1
BTS_fall_allbox_effic1,90,Long_rough_dab,1744664.0118829217,0.1
BTS_fall_allbox_effic1,91,Long_rough_dab,1567793.969591803,0.1
BTS_fall_allbox_effic1,92,Long_rough_dab,1453466.924705751,0.1
BTS_fall_allbox_effic1,93,Long_rough_dab,1691283.350885717,0.1
BTS_fall_allbox_effic1,94,Long_rough_dab,1514318.5871286513,0.1
BTS_fall_allbox_effic1,95,Long_rough_dab,1674565.3201849195,0.1
BTS_fall_allbox_effic1,96,Long_rough_dab,1556867.4552808367,0.1
BTS_fall_allbox_effic1,97,Long_rough_dab,1920934.2525359003,0.1
BTS_fall_allbox_effic1,98,Long_rough_dab,1660425.892461426,0.1
BTS_fall_allbox_effic1,99,Long_rough_dab,1628886.0186938029,0.1
BTS_fall_allbox_effic1,100,Long_rough_dab,1523666.0816474133,0.1
BTS_fall_allbox_effic1,101,Long_rough_dab,1739103.2243480291,0.1
BTS_fall_allbox_effic1,102,Long_rough_dab,1974620.294230386,0.1
BTS_fall_allbox_effic1,103,Long_rough_dab,1479594.0648733848,0.1
BTS_fall_allbox_effic1,104,Long_rough_dab,1620625.776225395,0.1
BTS_fall_allbox_effic1,105,Long_rough_dab,1390723.4074707064,0.1
BTS_fall_allbox_effic1,106,Long_rough_dab,1606768.4350012583,0.1
BTS_fall_allbox_effic1,107,Long_rough_dab,1580489.58492588,0.1
BTS_fall_allbox_effic1,108,Long_rough_dab,1925327.1023641748,0.1
BTS_fall_allbox_effic1,109,Long_rough_dab,1778906.4791851453,0.1
BTS_fall_allbox_effic1,110,Long_rough_dab,1446517.5115730867,0.1
BTS_fall_allbox_effic1,111,Long_rough_dab,1661682.7928611238,0.1
BTS_fall_allbox_effic1,112,Long_rough_dab,1561900.778515276,0.1
BTS_fall_allbox_effic1,113,Long_rough_dab,1649358.4866376019,0.1
BTS_fall_allbox_effic1,114,Long_rough_dab,1715969.6917125706,0.1
BTS_fall_allbox_effic1,115,Long_rough_dab,1500832.9476240543,0.1
BTS_fall_allbox_effic1,116,Long_rough_dab,1611471.768475002,0.1
BTS_fall_allbox_effic1,117,Long_rough_dab,1716525.0468035885,0.1
BTS_fall_allbox_effic1,118,Long_rough_dab,1897368.1920306971,0.1
BTS_fall_allbox_effic1,119,Long_rough_dab,1787279.3482280655,0.1
BTS_fall_allbox_effic1,120,Long_rough_dab,1689817.8998755815,0.1
BTS_fall_allbox_effic1,121,Long_rough_dab,1706399.0082521352,0.1
BTS_fall_allbox_effic1,122,Long_rough_dab,1499076.880560373,0.1
BTS_fall_allbox_effic1,123,Long_rough_dab,1517605.3067323877,0.1
BTS_fall_allbox_effic1,124,Long_rough_dab,1651879.6675234959,0.1
BTS_fall_allbox_effic1,125,Long_rough_dab,2012749.7188058104,0.1
BTS_fall_allbox_effic1,126,Long_rough_dab,1542269.767219443,0.1
BTS_fall_allbox_effic1,127,Long_rough_dab,1454113.1980961172,0.1
BTS_fall_allbox_effic1,128,Long_rough_dab,1716531.1847794626,0.1
BTS_fall_allbox_effic1,129,Long_rough_dab,1579873.6418249586,0.1
BTS_fall_allbox_effic1,130,Long_rough_dab,1566107.6396984519,0.1
BTS_fall_allbox_effic1,131,Long_rough_dab,1733700.3300301323,0.1
BTS_fall_allbox_effic1,132,Long_rough_dab,1635878.3811060044,0.1
BTS_fall_allbox_effic1,133,Long_rough_dab,1602450.893814041,0.1
BTS_fall_allbox_effic1,134,Long_rough_dab,1756448.1291002582,0.1
BTS_fall_allbox_effic1,135,Long_rough_dab,1558260.7754097043,0.1
BTS_fall_allbox_effic1,136,Long_rough_dab,1628813.818368606,0.1
BTS_fall_allbox_effic1,137,Long_rough_dab,1775323.4566389455,0.1
BTS_fall_allbox_effic1,138,Long_rough_dab,1537644.317157185,0.1
BTS_fall_allbox_effic1,139,Long_rough_dab,1643393.3612883051,0.1
BTS_fall_allbox_effic1,140,Long_rough_dab,1495135.8308198794,0.1
BTS_fall_allbox_effic1,141,Long_rough_dab,1540372.1089645205,0.1
BTS_fall_allbox_effic1,142,Long_rough_dab,1608957.0658783084,0.1
BTS_fall_allbox_effic1,143,Long_rough_dab,2036464.3184257336,0.1
BTS_fall_allbox_effic1,144,Long_rough_dab,1785181.5614154667,0.1
BTS_fall_allbox_effic1,1,Mackerel,531040.1306401028,0.1
BTS_fall_allbox_effic1,2,Mackerel,799843.3022908198,0.1
BTS_fall_allbox_effic1,3,Mackerel,1409433.042883782,0.1
BTS_fall_allbox_effic1,4,Mackerel,1753495.2497968504,0.1
BTS_fall_allbox_effic1,5,Mackerel,1954881.0629856235,0.1
BTS_fall_allbox_effic1,6,Mackerel,2797382.945738208,0.1
BTS_fall_allbox_effic1,7,Mackerel,2925306.6223699707,0.1
BTS_fall_allbox_effic1,8,Mackerel,3911063.2339145425,0.1
BTS_fall_allbox_effic1,9,Mackerel,3460371.3146707956,0.1
BTS_fall_allbox_effic1,10,Mackerel,4447341.240985324,0.1
BTS_fall_allbox_effic1,11,Mackerel,4244276.938758836,0.1
BTS_fall_allbox_effic1,12,Mackerel,5054479.942318369,0.1
BTS_fall_allbox_effic1,13,Mackerel,4959734.783028829,0.1
BTS_fall_allbox_effic1,14,Mackerel,6037410.439075478,0.1
BTS_fall_allbox_effic1,15,Mackerel,5757778.999888482,0.1
BTS_fall_allbox_effic1,16,Mackerel,4127096.5697208503,0.1
BTS_fall_allbox_effic1,17,Mackerel,4605501.586489152,0.1
BTS_fall_allbox_effic1,18,Mackerel,4763642.211363171,0.1
BTS_fall_allbox_effic1,19,Mackerel,4472084.068940194,0.1
BTS_fall_allbox_effic1,20,Mackerel,5266197.243794764,0.1
BTS_fall_allbox_effic1,21,Mackerel,4498398.216480342,0.1
BTS_fall_allbox_effic1,22,Mackerel,4632448.61485775,0.1
BTS_fall_allbox_effic1,23,Mackerel,4668686.22381011,0.1
BTS_fall_allbox_effic1,24,Mackerel,4958095.851278235,0.1
BTS_fall_allbox_effic1,25,Mackerel,5385504.483662202,0.1
BTS_fall_allbox_effic1,26,Mackerel,4944106.426125809,0.1
BTS_fall_allbox_effic1,27,Mackerel,4613962.130155603,0.1
BTS_fall_allbox_effic1,28,Mackerel,4793459.183554617,0.1
BTS_fall_allbox_effic1,29,Mackerel,5016092.246576412,0.1
BTS_fall_allbox_effic1,30,Mackerel,4570406.809409062,0.1
